,510300,510500,512100,159915,588000,510880
2018-03-06,0.04208582441142203,0.025130412115493106,0.032527602257011894,-0.004764793360037409,0.0,0.041789373632770695
2018-03-07,0.026543481464291804,0.012732177033870041,-0.004873239712601946,0.04598648275471973,0.0,0.003335166139138985
2018-03-08,0.03886565514785676,0.015958068215405942,0.03290094908972424,0.06491661861972461,0.0,0.07318215307183576
2018-03-09,0.02262194630455105,0.03086467970581195,0.06309096679837911,0.0833879303962805,0.0,0.006134876717738376
2018-03-12,0.0027137034882838934,0.01427802760753916,0.06182295235740875,0.06867513641527559,0.0,0.0077193730059309275
2018-03-13,0.026853541265517818,0.025252228905497304,0.04164010824743697,0.04133835996836713,0.0,-0.006819095047064919
2018-03-14,-0.005101562116977515,0.02065318176890724,-0.011429404559535956,-0.018965352972847502,0.0,-0.004301470841600941
2018-03-15,-0.008055345242008237,0.006355918149418459,0.0004491442446376984,0.01932584245347755,0.0,-0.03448848436723017
2018-03-16,0.005568087338571313,-0.02281880251192702,-0.013302944651892407,0.031038093359130655,0.0,0.023361099071645505
2018-03-19,-0.01886573231813561,-0.0058168484001122804,-0.0034817617598266164,0.0968652687761486,0.0,0.005217349323192187
2018-03-20,-0.04070520089447515,0.024196443033700273,0.0018605595122171172,0.07716997499132608,0.0,-0.042756948050500405
2018-03-21,-0.011340286930485515,-0.006200690636712825,0.03454334397237465,0.02429310724751965,0.0,-0.03935127433855835
2018-03-22,0.007988435245071378,-0.034068028951195005,0.004816628282600263,0.0271674300950302,0.0,0.020060646244759894
2018-03-23,0.05600421752627558,0.06495814248777669,0.055196654573291204,0.018089971297284877,0.0,0.08845930416780513
2018-03-26,-0.003195986148567828,0.07713579257542597,0.07849401237353551,0.07342618520359435,0.0,0.04164435908003165
2018-03-27,0.02238419284985857,0.08226265250584432,0.06082047920980099,0.0707569993136834,0.0,0.0308114867966536
2018-03-28,0.022015013419492493,0.019749119207141425,0.04856319086597377,0.037214829259071346,0.0,0.05704822042164318
2018-03-29,0.014772081991469175,0.02266121389002416,0.03589021658809295,0.02074444161016732,0.0,0.0963804177661541
2018-03-30,-0.06663145814057854,0.03641752185129948,0.05744518010150686,0.03294225378870669,0.0,-0.02971419126115544
2018-04-02,-0.03747350721677727,0.012731757019100266,0.06412690197246729,0.027538567155972332,0.0,-0.05597830605464928
2018-04-03,-0.041765575588753906,0.026061435909846543,0.024589920077415825,0.03612488638016295,0.0,-0.06265535178104635
2018-04-04,-0.044913382280345186,-0.0175629181054005,-0.012253494754022903,0.0016166692694205642,0.0,-0.06572237350362502
2018-04-09,-0.07060009559190675,-0.025494153974174694,-0.01840829600593013,0.05804491896447374,0.0,-0.09302737631993788
2018-04-10,0.01905761694785195,-0.043830369279201635,-0.004638680744183328,0.03373924095361316,0.0,-0.0012970766820219538
2018-04-11,-0.01759630386324626,-0.03411269353600839,0.009627916806584036,0.046676305503225705,0.0,-0.0013607686943573655
2018-04-12,-0.01572447265881083,-0.0406473588340861,-0.030988844573827,0.011958828629277694,0.0,-0.044878817976658054
2018-04-13,-0.016957897969030244,-0.04635297053487866,-0.033459417602369694,0.038721508303907054,0.0,-0.03147295124135018
2018-04-16,-0.024668636379599998,-0.015230120889311853,0.007037667309956665,0.05140770888109232,0.0,-0.008548355781784924
2018-04-17,-0.03017633860170347,0.0011217190311714426,0.02375379670969685,-8.857275439273158e-05,0.0,-0.056315343993196855
2018-04-18,-0.049892892436840364,0.05447291897486907,0.06585701204759985,0.0492533461566567,0.0,0.0022574240215975003
2018-04-19,0.001630078384260883,0.03532268041291716,0.05045082275109672,0.03491558076615897,0.0,0.007190098192644576
2018-04-20,-0.01910766331017997,0.020741390931833678,0.013038578674186233,0.02247661976320642,0.0,-0.016196776360850235
2018-04-23,-0.034709037348456644,-0.013754324062217266,-0.023469899616231568,0.00526523003687903,0.0,-0.029951982766374976
2018-04-24,0.019540478577152857,0.061002992301681824,0.0910748165516595,0.06789801898601737,0.0,0.005255772256054732
2018-04-25,-0.025099617196160714,-0.0072590197043277856,0.06249595303015526,0.06819044504839518,0.0,-0.023991073209570238
2018-04-26,-0.01797067096181664,-0.018030617926162052,-0.00394165610197177,0.012301137211569668,0.0,-0.014550992072921647
2018-04-27,-0.05037143896007795,-0.023003999162958533,-0.011911066325262195,0.026040860341490554,0.0,-0.036852248817449605
2018-05-02,-0.02601757254389658,-0.022995850175660772,-0.03385549482142437,0.004614113663999529,0.0,-0.011191343642298783
2018-05-03,-0.0014109751206087687,0.045977173543315326,0.05090133213494648,0.03945224901072681,0.0,0.008897699095522604
2018-05-04,0.008835676207496987,-0.029195117796120357,-0.029082045489687486,0.010155077188752446,0.0,-0.004810379059472528
2018-05-07,0.05122106986730283,0.03779233421636725,0.07752843956622366,0.029372884442949044,0.0,0.04522478767414667
2018-05-08,0.04859327229574814,-0.003771514130737143,0.034616089674756205,0.02191914775196657,0.0,0.08370442616921903
2018-05-09,0.009802031393135228,-0.03211763489446909,0.00975905546472237,0.019065343294982055,0.0,0.05411081547212582
2018-05-10,0.02617392265237571,-0.02230053306277239,0.029539036023816675,0.02207520596133203,0.0,0.042405326135839624
2018-05-11,0.024022514378326698,-0.007187930098899201,0.007551001247621998,-0.014628530530210737,0.0,0.04522868517183109
2018-05-14,0.03431297529455043,-0.025330064664998195,-0.03592923554141586,-0.004522665476293435,0.0,0.024776757645849617
2018-05-15,0.025904419579738294,0.015961918803908973,0.025774846654557745,0.03677234345637971,0.0,0.029721790283325
2018-05-16,0.035875946254496666,-0.0228593837589534,-0.019150038438089004,0.01872505153810156,0.0,0.06706363936868805
2018-05-17,0.023571716930850167,-0.01582908171573807,-0.03631745896082941,0.037219548491490693,0.0,0.052167641139533684
2018-05-18,0.05872147582376023,0.023026707521866873,0.00530112114079866,0.013457881825156654,0.0,0.07478816485566868
2018-05-21,0.011789396643940325,0.0753416540714826,0.05941675050250699,0.04634184261077419,0.0,0.07361601295573471
2018-05-22,0.010783805771762363,0.02934171443342338,0.04632638650221539,0.045665346094717646,0.0,0.07461718255391846
2018-05-23,0.029162015236444606,0.051266511022308836,0.016788824293557533,0.00215116823540488,0.0,0.08977231484340248
2018-05-24,0.02780956166372163,-0.020508973460059365,-0.045597719903426176,-0.00272035178519687,0.0,0.07230501288704644
2018-05-25,-0.0032179048080744916,-0.013308391646126072,-0.026666405106174636,-0.0039145708893669005,0.0,0.022061316323484778
2018-05-28,0.01604057016199539,-0.02029596941574054,-0.025227421814170033,0.01903713107321003,0.0,0.0158885761456648
2018-05-29,0.014605906211550612,-0.015439267340900651,-0.06024431462323664,0.008056541948426981,0.0,5.5173011030792086e-05
2018-05-30,0.028077778729968035,0.01641363032999676,-0.019511678184845768,-0.016212327899003783,0.0,0.027635708212901317
2018-05-31,0.07167279038904496,0.0067230337231243865,0.020016933287275055,0.030418378104927243,0.0,0.04423725191887037
2018-06-01,0.019237992275337693,-0.006838826198014138,-0.051312958717739166,0.030298070213279932,0.0,0.016485587786745307
2018-06-04,0.00013706273699649703,-0.0525069478753204,-0.06598145667177675,0.0020592961651663823,0.0,0.011273294979797052
2018-06-05,0.025855520282537653,0.006901888891476184,0.02799658528757129,0.03707577897056244,0.0,0.0020931726891992688
2018-06-06,-0.0020174552625589633,-0.02637015249671103,-0.01321409688879558,0.01744941541613763,0.0,-0.009721921242102525
2018-06-07,-0.02057975338562279,-0.03518140608999641,-0.03654202683143951,0.009050361512990338,0.0,-0.010605134803979245
2018-06-08,0.006903601346144087,-0.0190839577807666,-0.017408550613308236,-0.0027994427153245627,0.0,0.0059032470326135875
2018-06-11,-0.03871726574391546,-0.06004868633701641,-0.056418110221913655,-0.010291631481515308,0.0,-0.027421878948205042
2018-06-12,0.005556373054359839,0.024553026563419324,0.022173565941627088,0.006176967560432836,0.0,-0.00691191699912573
2018-06-13,0.015602992662401836,-0.03955777350872762,-0.027738597120775484,-0.02456601601746094,0.0,-0.021418093578755168
2018-06-14,0.00047179748311683114,-0.0241304276802779,-0.03766375566877328,0.0022597969587939727,0.0,-0.026244308218368147
2018-06-15,-0.03172276280291165,-0.023877498319020307,-0.00569412471393982,-0.05359364959532258,0.0,-0.012440354414480399
2018-06-19,0.020716800649825094,0.0439850367153915,0.01247117277583783,-0.015492516462436419,0.0,0.060292075543421864
2018-06-20,-0.019436085570187816,0.05910560769639415,0.010492269277873098,-0.006512296541486551,0.0,0.020688169233636405
2018-06-21,0.0031696842464297853,0.03485961661897804,-0.02084025247113995,-0.010556250424791929,0.0,0.04432200922431909
2018-06-22,-0.014817094219561892,0.048828689160725455,0.015680372852732924,0.022971688546088515,0.0,0.01789544701185818
2018-06-25,-0.01536541001464424,-0.02765279232953881,-0.03457067407077013,0.02545040069159682,0.0,0.054568270521506604
2018-06-26,-0.033068147579204225,0.025250087060927164,0.031488475882745844,0.03750990746336474,0.0,-0.0016798000939113383
2018-06-27,-0.020641913829013647,-0.0225801748465913,-0.03074941821232484,0.014826839632741742,0.0,0.02952870048758165
2018-06-28,-0.01350117580531813,-0.03059228201960908,-0.05134481767400567,0.016184629445809885,0.0,0.030096183194796386
2018-06-29,0.017602646948135424,0.07881639541573755,0.0639419294063405,0.022909862013755045,0.0,0.01113839616990717
2018-07-02,-0.05407113742221147,0.03689468755698148,0.0431485635637079,0.004503763832893258,0.0,0.004552485627600893
2018-07-03,-0.05597570687317607,0.059026165225351285,0.04357546578115857,0.02281469674018835,0.0,0.025167302084585997
2018-07-04,-0.04958291272033652,0.020450572711827774,-0.011484137724097523,-0.020068442181888392,0.0,0.031551711324352597
2018-07-05,-0.0340840000042573,0.030646854234915713,-0.005732842867116692,-0.01088327351517807,0.0,0.007802732830738678
2018-07-06,-0.04309088284713082,0.030468539327003955,0.011469548980572555,0.006132872842501343,0.0,-0.018276634219420034
2018-07-09,-0.0057518360857188745,0.053522687829471255,0.06335202558779153,0.01072759228387773,0.0,-0.00899921633824791
2018-07-10,-0.05625677291810475,0.006977401950018671,0.02829998400851983,0.0024195623510337885,0.0,-0.009822595125628858
2018-07-11,-0.03045459274691615,0.03911638878687196,0.03736980166169581,-0.015827569360716647,0.0,0.013923819704184576
2018-07-12,-0.008282886680909816,0.08053985666548347,0.0890046969472406,-0.0033054488048797335,0.0,0.024853584949845665
2018-07-13,0.0014174886440085114,0.027230287752650052,0.03252667502459214,-0.005188975822634273,0.0,0.011042929414101935
2018-07-16,0.014695826136503215,0.005001072268973658,0.012994413033514741,-0.017220695137210716,0.0,-0.0077776560705102755
2018-07-17,0.02845961970902234,-0.0023313968130453783,0.009072853641741149,-0.01940000235677335,0.0,0.00883565978684997
2018-07-18,0.009615612208637625,-0.0013876352901525725,0.029279539002126383,-0.0507481127480102,0.0,0.011307668715883252
2018-07-19,0.0018260186404837392,0.002458120173618158,-0.02795108756514051,-0.03821949707804781,0.0,0.01979123187887838
2018-07-20,0.04362254759521575,0.03800152804284106,0.031904849316886176,-0.0018576283723190923,0.0,0.06636433928972266
2018-07-23,0.07533794658211002,0.0394853681685466,0.03826591926417306,0.014142268685044588,0.0,0.05127357420666615
2018-07-24,0.10052677620019078,0.0652222145657372,0.06398505569318745,0.01910379081618977,0.0,0.06605505997955326
2018-07-25,0.026544391939991998,0.016957994363504935,0.040708520302869894,0.0073725329737982515,0.0,0.02928395110732356
2018-07-26,0.01767301758236393,0.02848710835221265,0.030499919503012975,-0.02035775435196334,0.0,0.003163663297288201
2018-07-27,0.010382661367563977,0.0020040829815075687,-0.023455951850207782,-0.028196933786876727,0.0,-0.0027808607272106945
2018-07-30,0.012196110259836503,0.04147976321653054,-0.012221395797854426,-0.03457634532401051,0.0,-0.00823747408403619
2018-07-31,-0.001862025695164954,-0.02166776690987289,-0.04305315233922061,-0.01291689916578421,0.0,-0.04725146034876843
2018-08-01,0.005065525783549576,0.046600857614870976,-0.042605716153533583,-0.021440738212730376,0.0,-0.016069547921755935
2018-08-02,0.02088146050755087,0.053893761772198845,0.006637555663965711,-0.02465119074332248,0.0,0.002864844377662923
2018-08-03,0.007202584492780173,-0.012712050009981072,-0.05160777496702073,-0.03646537754322251,0.0,-0.015523263110065053
2018-08-06,-0.01085784182574416,-0.002169280521768536,-0.05272244823392136,-0.03933763753376013,0.0,-0.03945068530026699
2018-08-07,0.002085637531920835,0.027821077935193173,0.0648321152255506,0.01979614768538392,0.0,-0.019969320258070015
2018-08-08,-0.004318548264373512,0.018406315877614984,0.012090826070367584,-0.0029931006241041866,0.0,-0.044834346752799265
2018-08-09,0.0006990113174247609,0.06889095791470529,0.054405663136076754,0.040762106574470346,0.0,-0.05424989370212661
2018-08-10,-0.018657481591539442,0.00974762798043855,0.012684530737694301,0.01282404025868639,0.0,-0.059459088889012926
2018-08-13,-0.03182146525900134,-0.001128368321479573,0.03393725180527756,-0.0039835935494853016,0.0,-0.04291035984004479
2018-08-14,-0.03570648654660012,-0.0342710049557308,-0.04654409865310998,-0.02983015936774397,0.0,-0.07900209154984039
2018-08-15,-0.0314178078661424,0.008380207615259391,-0.04128032646489974,-0.04334389465600626,0.0,-0.011079731401856599
2018-08-16,-0.05333590496634805,-0.007836688326525542,-0.0647868151125843,-0.02046418030588015,0.0,-0.031139508828296438
2018-08-17,-0.037996693135180525,-0.005054021116688886,-0.06760692443264694,-0.054421698970233606,0.0,-0.031955221079311945
2018-08-20,-0.05340735809137396,-0.013406827673444683,-0.03408093450542132,-0.026299456742162983,0.0,-0.020275500138747588
2018-08-21,-0.024471130595242294,0.013641067020930354,-0.012102941352677178,-0.015485668121166404,0.0,-0.03741698309722028
2018-08-22,-0.04993378260376291,-0.015395420362942914,-0.03313649614953711,-0.043143590261805226,0.0,-0.050876928275202016
2018-08-23,-0.04905157004577626,-0.008213910129835708,-0.025171721070790742,-0.0027536166677275,0.0,-0.057007059932386195
2018-08-24,-0.04979429331606455,-0.04582105263018797,-0.051383521376661016,-0.039534776276808827,0.0,-0.04119272931146678
2018-08-27,0.036271001224704745,0.047765834598705446,0.055926057900835824,0.010720086954473771,0.0,0.0400020285984301
2018-08-28,0.0032421609073163787,-0.011366431772486552,0.022011959157219638,-0.015912163940245003,0.0,0.03749396318582179
2018-08-29,0.021118374754433653,-0.001162468731739464,0.002342833298232885,-0.038533145032665916,0.0,0.029985014005054017
2018-08-30,0.029809292849811705,0.029779338248345468,-0.021252060587547302,-0.02673530471169726,0.0,0.021866158572463462
2018-08-31,0.0016133558455678919,-0.004631604696446368,-0.0328921167288459,-0.018410204806472222,0.0,-0.0023389459045195737
2018-09-03,-0.004960500109655267,-0.015564416329726766,-0.04960979181030073,-0.00797999974905377,0.0,-0.007936622098412434
2018-09-04,0.017450020600644517,0.029290253492146603,0.021534217910677514,-0.0018309686187884561,0.0,-0.014483669021360166
2018-09-05,0.0246243596370675,0.010850536647219066,-0.008374007936524378,-0.023596255542345637,0.0,-0.014468518708732876
2018-09-06,-0.002337949339313758,-0.03801331022356874,-0.04616745235328678,-0.011316436915190638,0.0,-0.02971897950820006
2018-09-07,0.006107077409034342,-0.024287848027079433,-0.014345997627501992,-0.0018152795938464043,0.0,-0.052505550565039
2018-09-10,0.0026729510542617256,-0.029793122734837887,-0.038686974014860355,-0.040589311720614356,0.0,-0.015125523709404905
2018-09-11,0.013209048599693962,-0.04821544125194851,-0.049870278544320204,4.614391100388055e-05,0.0,-0.014947543585171011
2018-09-12,0.03519405082231572,-0.04527192428816247,-0.049567332183758764,-0.01616465865313491,0.0,0.015527159091642052
2018-09-13,0.011771429054020286,-0.01145876793964741,0.0068211615243482975,-0.0025722467474094887,0.0,0.0024788961395340574
2018-09-14,-0.008915793210217631,-0.024564842804930872,-0.04899445681006841,-0.024354759943092927,0.0,0.005210448199793486
2018-09-17,-0.014215325580999003,-0.05028142447046091,-0.04620590110475744,-0.027213842024524145,0.0,0.0027188563338159896
2018-09-18,0.0014760081519311506,0.0018799448443442323,0.021618784215613106,0.015061759928531824,0.0,0.013506469243245499
2018-09-19,0.053100936605007976,0.013324740677896171,0.0488899997962562,0.034659202329463866,0.0,0.06890294647826355
2018-09-20,0.005958968832051342,-0.05044077733889177,0.0011728572808424173,0.007064197510639907,0.0,0.049521057577974543
2018-09-21,0.11328441219614663,-0.0018686400425425222,0.039057227097562874,0.024973744032014827,0.0,0.10178731251134772
2018-09-25,0.03810768218843386,-0.04591172708734967,-0.021964957673062627,-0.02243125959945287,0.0,0.050857263362344064
2018-09-26,0.07602389641728995,-0.044121698856024086,-0.01981453486649997,-0.016338300226060653,0.0,0.06316922487942639
2018-09-27,0.026093221381643057,-0.025734808595724464,-0.03097555838348755,-0.01471927753342249,0.0,0.03304163640441259
2018-09-28,0.03871752985707749,-0.031095350060573124,-0.01655692839609866,0.005434719815866038,0.0,0.047699610149607094
2018-10-08,0.029438420960223,0.0006839938727484344,-0.06617726815169385,-0.03771670910169297,0.0,0.08694212992561895
2018-10-09,0.010455837421076884,-0.04050437513560379,-0.051778976762584285,-0.04100707043681548,0.0,0.05394318469618129
2018-10-10,0.0005121792391583974,-0.037143323331833955,-0.07822750463709947,-0.02947977336826396,0.0,0.039239169744324044
2018-10-11,0.03237685404836157,0.05912380929637409,-0.022137008226408156,0.005273470583195675,0.0,0.025746511808547496
2018-10-12,0.01410708596321053,0.04216546250048674,-0.022691133202991362,-0.0012586534542992488,0.0,0.003099233653421735
2018-10-15,-0.012257802776931014,0.02740124301089332,-0.07206595566820555,0.02330573772648879,0.0,0.019695136004837105
2018-10-16,-0.005910722512451999,0.022643489826749335,-0.057820369573149226,0.02553631860194013,0.0,-0.027527113478140255
2018-10-17,-0.03072804541115024,0.0244844097659776,0.008373439176574368,0.03363781449038053,0.0,-0.04204077195181211
2018-10-18,-0.03590897248031173,0.015902212878273658,-0.03364963607344445,0.032458033302133364,0.0,-0.0687554792044151
2018-10-19,-0.01214652706193527,0.07253453878546098,0.06266056812910413,0.05336768167387677,0.0,-0.047045756886826134
2018-10-22,0.04151818727982248,0.10275274370792978,0.11982887687509967,0.03833554040274148,0.0,-0.02754839726666153
2018-10-23,0.010781173924835737,0.05461934220484746,0.06356109390857131,0.0302153049494889,0.0,-0.05004115358527753
2018-10-24,-0.012603872600980502,0.010665364871912658,0.025619440865773887,0.027741880425631794,0.0,-0.04969701310278976
2018-10-25,-0.02873749984997555,0.011810769964663922,0.003335065629035806,0.012025337682559253,0.0,-0.04329778656203787
2018-10-26,-0.06538984498741782,-0.025743722230252144,-0.008691242411183388,0.00992295516457912,0.0,-0.030680746644859144
2018-10-29,-0.055726035097129305,0.009585113326244014,-0.046517359722824336,-0.004652483716999616,0.0,-0.03873585089331381
2018-10-30,-0.03634829469122415,0.02350596444325706,0.03797463896476694,-0.018420695272401602,0.0,-0.02440296232261206
2018-10-31,-0.031116155046391338,0.034674389882347695,0.05964615134743913,-0.006809182759094321,0.0,-0.043257804036732454
2018-11-01,-0.008828333374913986,0.00024330581752552132,0.038683276310182584,0.006377739155016257,0.0,-0.03444709406766891
2018-11-02,0.05194038153018165,0.0557987573536929,0.09933033608597108,0.027616329989020597,0.0,-0.014275085518171127
2018-11-05,0.04444079853087913,0.011882024866484521,0.07109016019393771,-0.004079678164654695,0.0,0.007794879126822804
2018-11-06,0.017764971391956704,-0.00036973920192889413,0.03610293943577634,-0.005780916995849931,0.0,0.011229780172684464
2018-11-07,0.011701347554597544,-0.0061586534570176,-0.02284115534873365,-0.014145355889284256,0.0,0.006578189862859698
2018-11-08,0.015947944415176052,0.0033143535267145907,-0.023991908783591243,0.002611474903241306,0.0,0.019329339815424108
2018-11-09,0.00915081799937264,-0.026407581069511167,-0.06041164029679286,0.009917278935367988,0.0,0.007168690793649471
2018-11-12,0.004485402481651693,0.06539301679428348,0.09521228488303132,0.04333296442473085,0.0,0.003966419617569669
2018-11-13,0.016839539878865394,0.07481913958366647,0.0941764643207017,0.0521485750322537,0.0,0.0018970442313065946
2018-11-14,-0.010040528545636059,0.012375792252370555,0.026720385723923462,0.018237650098474827,0.0,-0.03141448051076341
2018-11-15,0.009954594597735704,0.03742497016409107,0.03603020995027852,0.032781467324629256,0.0,-0.0394127105686219
2018-11-16,0.04442881576726443,0.008217430299179849,0.02398406895280231,0.01379178029395832,0.0,0.017139036311327942
2018-11-19,0.03708293653238159,-0.01794090962845845,-0.002134498366023498,0.001095676187925054,0.0,0.009983026252937862
2018-11-20,0.03214257386600474,0.025748492248189588,-0.01736806804083636,0.014536880861876253,0.0,0.02999488083535848
2018-11-21,0.02230256774348968,0.01151550538220017,0.0012367930961307738,0.019829615734586227,0.0,0.02965606254529828
2018-11-22,0.011571732099961483,-0.012061107348846217,-0.03772053583314927,0.02153741606054993,0.0,0.03688389084008165
2018-11-23,0.01503480127371108,0.04557548427640275,-0.01078455156323556,0.030154215053353584,0.0,0.045584499967590515
2018-11-26,-0.003056791596063131,0.005669504450249649,-0.03289483001497059,0.02305189829032071,0.0,0.005974258241580135
2018-11-27,-0.009300473894903244,0.015423501611172667,0.005049069812143398,0.012578273548243752,0.0,-0.03293644339188177
2018-11-28,-0.02042899244602382,0.03372577317627043,0.05832440128637384,0.038581491301089545,0.0,-0.07486398276314979
2018-11-29,-0.026797108380799208,0.042336820155168466,0.014076973442210861,0.032422916334753075,0.0,-0.06312755474286715
2018-11-30,-0.013365574574776651,0.008645936369448567,0.03005428482209273,0.04375596876493834,0.0,-0.10830074835627634
2018-12-03,0.05083221393137798,0.051846496096782546,0.09537078325480602,0.05087845101911817,0.0,-0.07952050365888857
2018-12-04,0.030746889249232343,0.0002535207875520133,0.06991573210024406,0.02478559959645761,0.0,0.012566980226211541
2018-12-05,0.01755408796406217,0.012145888054753654,0.04994302581128971,0.00408302158289697,0.0,0.007345231941465229
2018-12-06,-0.026618310031330958,-0.0011683843243568152,-0.007994793440619229,-0.008375826710443955,0.0,-0.01806035724391083
2018-12-07,-0.013017248874814922,-0.043608742416268845,-0.039009730107148186,-0.013420727560947952,0.0,0.01252508690498041
2018-12-10,-0.0058291628855710416,-0.03293054729511979,-0.0637777425263089,-0.005090649100192853,0.0,0.02622632621578355
2018-12-11,-0.006985310356843185,-0.022998928608625884,-0.009031449973193887,0.009471814433723483,0.0,0.009564353692339865
2018-12-12,-0.008496254579216577,-0.05144402400139341,-0.03501807836184999,-0.0076989310811282595,0.0,0.011509490539778464
2018-12-13,-0.012287037290743756,-0.006741654617297714,0.02589389447258496,-0.005123381314668242,0.0,0.029309566027830875
2018-12-14,-0.03706707613865232,-0.004782518665268152,-0.030213444462773787,-0.02250248522325156,0.0,-0.023063830387626386
2018-12-17,-0.02734498862733268,-0.04311781888624999,-0.04020214760282004,-0.01251507011904991,0.0,-0.05177057558376951
2018-12-18,-0.01960830303916626,-0.026212849538660987,-0.052447305667404104,-0.0337954988106269,0.0,-0.008904741283236244
2018-12-19,-0.03281149203463943,-0.029235064786877697,-0.05759447302964456,-0.0045515234930940595,0.0,-0.004273671615833373
2018-12-20,-0.04536776017971464,-0.031382408784974246,-0.03257211441030022,-0.0005779514867006432,0.0,-0.057929576866926694
2018-12-21,-0.05060385316300529,-0.031117652493606797,-0.03836615476817057,-0.015100946089670312,0.0,-0.05523891553982749
2018-12-24,-0.04488551471982074,0.007110773397514938,-0.006203026446348807,0.021212176195057053,0.0,-0.07755648561082262
2018-12-25,-0.058650772067459236,0.007547792154183392,0.0036752476902707793,0.027781516757399535,0.0,-0.07019713813173295
2018-12-26,-0.057044619421327575,-0.05101893874686633,-0.0451507423217381,0.02327416183224551,0.0,-0.06503429275753396
2018-12-27,-0.08186996589179661,-0.033411671408064454,-0.0626037368906899,0.010494126426871274,0.0,-0.04590338358358256
2018-12-28,-0.07856574799393695,-0.06185794179578822,-0.03952062837989842,-0.002412460221605533,0.0,-0.08126510327434461
2019-01-02,-0.07815097410219735,-0.06833136730552636,-0.0950771577726906,-0.02901764495064558,0.0,-0.045300180736293556
2019-01-03,-0.062102403557226085,-0.051409429737539585,-0.045280621474853136,-0.01996166326924336,0.0,-0.03175898868020151
2019-01-04,0.002469426112835989,0.019485996926457534,0.0712572927652455,0.013866501317322292,0.0,-0.022870258938999355
2019-01-07,-0.0022423013077028982,0.01220101700955288,0.07272059226091282,0.0158204658241613,0.0,0.007797637833086445
2019-01-08,-0.041277980569890446,-0.03612114941659473,0.01773472591528417,0.017904301841365933,0.0,-0.003751318320647677
2019-01-09,0.0071808757518129545,-0.024891252403858574,0.0230968589560411,-0.014319095600082649,0.0,0.0150164641239173
2019-01-10,-0.04453566097818686,-0.049566787505251425,-0.025042464546821824,-0.04334643709883572,0.0,0.024477920966721963
2019-01-11,-0.052949565156805094,-0.034002345999733834,-0.02182313383331768,-0.04161268506168628,0.0,0.023247303899506456
2019-01-14,0.0025523788167586257,-0.043728516123324034,-0.036758321084436545,-0.04207489797659541,0.0,0.03993546290115859
2019-01-15,0.017162343300896627,-0.005763994267463542,0.011900279924449177,-0.0038820838137209115,0.0,0.03521927432945393
2019-01-16,-0.02693623327283915,-0.0258775361556167,-0.020971917680140555,-0.02177526008702018,0.0,0.042520546710554746
2019-01-17,-0.019614586481368868,-0.004604989075997338,-0.030344268662663716,0.007163331399920814,0.0,0.04477837825676893
2019-01-18,0.06284251061749885,0.0006933583333252555,-0.019627161042447792,-0.001986276211867983,0.0,0.03857611543494237
2019-01-21,0.047345701743480545,-0.024642561650915495,-0.02349028047905903,-0.008534213119817332,0.0,0.023067174205916238
2019-01-22,0.006995855114794551,-0.01387256038711479,-0.046915072871844626,-0.018025350638095163,0.0,0.02905630927228386
2019-01-23,0.03225186106201586,-0.032048827986876964,-0.05051052267985774,-0.03240526238875904,0.0,-0.0033240889931141293
2019-01-24,0.01324598481837943,-0.011953518635237925,-0.012228917154351543,-0.015900485052583298,0.0,0.003997960375765635
2019-01-25,0.023007172350139563,-0.024454806210840202,-0.05134689272804305,-0.03688898035055912,0.0,-0.0047783720911832245
2019-01-28,0.008415941045229894,-0.020150517080818386,-0.056961173657673315,-0.025243646260911707,0.0,0.00866395261802247
2019-01-29,-0.016323565895997056,-0.019962159732011243,-0.08604711175482317,-0.02423548328883228,0.0,0.023645589070374288
2019-01-30,-0.02566039113522275,-0.02644209692994287,-0.11485059673856285,-0.06142645457568951,0.0,0.027875974642261027
2019-01-31,-0.0018128350209153877,-0.04484258065682667,-0.10289462318283904,-0.05464616945908102,0.0,0.018772671588161927
2019-02-01,0.00970947739535309,-0.0034069962958585367,0.019969170401632055,0.019494784188781526,0.0,0.02637160142433048
2019-02-11,0.06336356957902042,0.027873981991550997,0.04854562093847706,0.043320480359252476,0.0,0.04918304548860921
2019-02-12,0.089224813076067,0.01887009941312582,0.06531890756251847,0.0006861877945354999,0.0,0.05862093630529164
2019-02-13,0.10073240306176844,0.031705832534346674,0.07902967889540234,0.020946183995408825,0.0,0.061940112228444144
2019-02-14,0.07285793499733742,0.0055820784074128065,0.02277522510229127,-0.026547186909202988,0.0,0.05045792574698837
2019-02-15,0.06350571235155207,-0.011301608162567981,-0.0144682898750686,-0.038624557537258145,0.0,0.08067836561613671
2019-02-18,0.0800780106262392,0.06105421523918583,0.08950642997765969,0.03062392922237711,0.0,0.0774545588839065
2019-02-19,0.04009550550932333,0.018908693449245832,0.05140639664936835,0.021176915398241417,0.0,0.04507403018121962
2019-02-20,0.03448042959830009,0.007885216286347878,0.024729920016421828,0.01684506006785517,0.0,0.022297665673068665
2019-02-21,0.0277535637017287,0.01694358234765594,0.008707061442168257,0.03379255642626091,0.0,0.03959290901481512
2019-02-22,0.03181987606090231,0.06462524341392409,0.06489060104518206,0.07368202383291643,0.0,0.03401135897741001
2019-02-25,0.10377281497200429,0.09169440361789075,0.11806702824287472,0.0898185403233467,0.0,0.08541279407219785
2019-02-26,0.09367618287582034,0.057574879658171686,0.07428457986307023,0.0340258130009813,0.0,0.07638989444897905
