,510300,510500,512100,159915,588000,510880
2017-07-04,0.09238473744674341,0.05295452494078186,0.0034411840262534633,-0.00641147958538285,0.0,0.056254099402983385
2017-07-05,0.11734097227818852,0.06296326930372761,0.009139499301008653,-0.004589325143114936,0.0,0.04307029139872483
2017-07-06,0.05360098414340763,0.060040046217633807,-0.013443903261579552,-0.018051572028007192,0.0,-0.01554164040390397
2017-07-07,0.01618195573840951,0.04323150548976699,-0.02281160521989368,-0.020805593070839817,0.0,-0.09580326240875521
2017-07-10,0.03243517042382626,0.030053591377198152,-0.004448718274345892,0.04256705841092898,0.0,-0.05381932890728778
2017-07-11,0.11103754263119477,0.06962196030120808,0.026170442466554845,0.006157604941532329,0.0,0.029386320131787238
2017-07-12,0.08641666017616084,0.05695178691391553,-0.004264565204388423,0.049965672460349386,0.0,0.04445192398339191
2017-07-13,0.10257968534128965,0.037833340425128474,-0.010035735906289001,0.002939343808072488,0.0,-0.022025260754982415
2017-07-14,0.044220082603228066,0.025437170185649473,-0.0321317914428579,0.06988053672154952,0.0,-0.006628927704657914
2017-07-17,0.13821065819699246,0.11884828218103685,0.09394760049298069,0.10113585721438484,0.0,0.07861624729998692
2017-07-18,0.07743747017322135,0.12611592850275571,0.10916512600409722,0.10418461510985139,0.0,-0.003025383256420863
2017-07-19,0.14640367624566292,0.12123549734495334,0.10971410117280873,0.11504586046026422,0.0,0.10605676203458901
2017-07-20,0.06389929095298051,0.09471763515106991,0.05413563011076077,0.06713077101789376,0.0,0.02852814603875461
2017-07-21,0.07166239023207982,0.08462178793272201,0.040170498778499784,0.029021506386622754,0.0,-0.04844665251022535
2017-07-24,0.07316546237915927,0.06426548514790177,-0.00498264945866121,0.019222721533002814,0.0,0.040768960783706974
2017-07-25,0.08692979895993991,0.047802375944338754,-0.0019489714060985817,0.00883757078190878,0.0,-0.00174087876069517
2017-07-26,0.09760915854358664,0.03402711979383807,-0.0235647732591074,0.03956496972204046,0.0,0.05410196126729632
2017-07-27,0.07110982039985149,0.04908871431535953,0.01711574647195019,0.1463152813248124,0.0,-0.051790818080848705
2017-07-28,0.033550780230921326,-0.00023025075504803789,-0.010584999425383702,0.057664985991177344,0.0,-0.0513741508231047
2017-07-31,0.05179955859480559,0.013519086193680098,-0.005323463549408368,0.09289886405319812,0.0,-0.03211801482341774
2017-08-01,0.09058214704489354,-0.027690852948680723,-0.03758206440051312,0.03864829437201396,0.0,0.015645214642125604
2017-08-02,0.041807589397165903,-0.012038840954894828,0.005032955226094558,0.05689835790702691,0.0,0.014097430397082568
2017-08-03,0.12505184921397197,-0.023644562868908238,-0.002445720614996101,0.0861818959029835,0.0,0.0413662099231722
2017-08-04,0.04073694950545412,0.004754227814131007,-0.016098857280699295,0.041903337159688095,0.0,-0.007072533502407549
2017-08-07,0.03859180543632517,0.012028029682683678,-0.008720488617054321,0.08510059764141176,0.0,0.0006172964460698371
2017-08-08,-0.07413846841205111,-0.025236723874436352,-0.03707148602578253,0.1227427710099017,0.0,-0.07387329513837233
2017-08-09,-0.07822868322752569,-0.020124223970934788,-0.048125590422951,0.04558538851538002,0.0,-0.01755993795438802
2017-08-10,0.029164595793848835,0.0027877141663002498,-0.01642499151442945,0.09430738369023312,0.0,0.006986480667054308
2017-08-11,0.08300489291128137,0.0476754785773183,0.03135251516034074,0.07308727227426513,0.0,0.1028688554175073
2017-08-14,0.06287917929142132,0.04028628574768331,0.07829945480989058,0.12508715007992524,0.0,-0.007124991759268815
2017-08-15,-0.03046122631551019,-0.005780293604810514,0.05060062811233356,0.07466436629706341,0.0,-0.019879747317782887
2017-08-16,-0.053606069024624316,-0.014165792579735353,0.03960019230811579,0.11526300139464425,0.0,-0.07822584945373566
2017-08-17,-0.052572580938078185,-0.009552111133929096,0.011953558684980686,0.052317828348895846,0.0,-0.053238476029719185
2017-08-18,-0.03818152155312695,-0.029857870237027948,0.00798885656756525,0.028505780732842895,0.0,-0.02491727958518063
2017-08-21,-0.0730277093776036,-0.03954232839833211,-0.004100979400686446,0.012309456871591684,0.0,-0.05429056320013771
2017-08-22,-0.0775070378324066,-0.04446449243021621,-0.009059595982947023,0.04878951876287958,0.0,-0.10290360326257014
2017-08-23,-0.049606903080399695,-0.02197277829637508,0.0017575320932667433,0.0502563467615571,0.0,-0.05687415969292369
2017-08-24,0.02014855205363865,-0.013023402516908348,-0.01953415978709242,0.04420918954337316,0.0,-0.04933797132950344
2017-08-25,0.11225950272839502,-0.007844486319483136,0.029241467691719803,0.08842529664364224,0.0,0.08659736315773459
2017-08-28,0.1086227145832809,-0.007123839223876597,0.0394575374605466,0.08786660666498146,0.0,0.06806371967271481
2017-08-29,-0.025566543105636746,-0.03906954399867867,-0.007050393491924343,0.03824209947691343,0.0,-0.05854657263672498
2017-08-30,-0.013449306195624856,-0.04124885214467985,-0.016926311775690112,0.018478212823584788,0.0,-0.053063673343230235
2017-08-31,0.01943953112733994,-0.06276480551106253,-0.037654768806366715,-0.004899376559798215,0.0,0.02344098904250851
2017-09-01,-0.032025504702830845,-0.05244314541366113,-0.03261872672367291,0.047434134617839456,0.0,-0.004585807924717622
2017-09-04,0.0113535313749492,-0.06877515217124223,-0.026389999162308525,0.05732147642209517,0.0,-0.02758879190324459
2017-09-05,-0.04950098750008213,-0.08186828169472952,-0.03913799054095719,-0.012443686497318585,0.0,-0.06690525070271142
2017-09-06,-0.04869546261843229,-0.06480049331652632,-0.03674035620174821,0.025081546932535795,0.0,-0.07708869068468795
2017-09-07,-0.013451332170124853,-0.06924650963138027,-0.03429637423403031,-0.005918216707857693,0.0,-0.04096675979651418
2017-09-08,-0.040036575385600605,-0.07447103163097599,-0.04540335800512951,0.027840538315387554,0.0,-0.04489690754245286
2017-09-11,-0.031593519151505066,-0.04942620457544934,-0.01912588968196203,0.013799459545905658,0.0,-0.02484967642195636
2017-09-12,-0.03620019531786676,-0.06298929789092277,-0.030992926373017777,-0.009668823945332423,0.0,0.0051262588990754225
2017-09-13,-0.06338891530651156,-0.07356613966421498,-0.03964099764810616,0.0009664979831522842,0.0,-0.056020218935709465
2017-09-14,0.0007820588846693118,-0.08508439864575068,-0.0649159531222785,-0.0008054289410617699,0.0,-0.014345945103948005
2017-09-15,-0.062000071456730546,-0.06248993014474239,-0.0669075935192694,-0.006395199961881138,0.0,-0.03820369862019349
2017-09-18,-0.011620827506933357,-0.08095640193452137,-0.04480985338904515,0.05021709112326426,0.0,-0.028031698870196842
2017-09-19,-0.010703850245906935,-0.07185590858979309,-0.05648153938352849,0.03909532731809659,0.0,-0.0022071560720875274
2017-09-20,-0.07198622800814423,-0.06478578490947738,-0.03528450274088239,0.03955997087605757,0.0,-0.00423964924788342
2017-09-21,-0.0757898336270603,-0.049915529941991096,-0.016887193331435953,0.018117444288672117,0.0,-0.04570269020734485
2017-09-22,-0.06802684261671847,-0.03613727866467902,-0.027509892394502234,0.025437059589604252,0.0,-0.013595648597703864
2017-09-25,-0.03628001360858721,-0.012589519213617732,-0.033841824691177386,0.06549736881281751,0.0,0.013277752516004227
2017-09-26,-0.09217262400361816,-0.02908837555022256,-0.018319277218439314,0.03304689579670505,0.0,-0.0465821421966914
2017-09-27,-0.09783738688499555,-0.007779491992598062,0.007642781885685704,0.04074190879222001,0.0,-0.0662396980964942
2017-09-28,-0.102282248703527,-0.042235797005897004,-0.03952300097851188,-0.008878464555988497,0.0,-0.0811413140729031
2017-09-29,-0.05246824506548392,-0.042999115023363024,-0.03205992216937896,0.009041214850968378,0.0,-0.017415428363425262
2017-10-09,0.10470723885572031,-0.043186056258725875,-0.008268980955706507,0.012053089418924924,0.0,0.10206435372180066
2017-10-10,0.06479947288478745,-0.048296506774332205,-0.04096799894313802,0.030703547424979008,0.0,0.03355340130684475
2017-10-11,0.005577471417050659,-0.04335442529872869,-0.029633229037263894,0.004345705459911687,0.0,0.011931134413787525
2017-10-12,-0.09337602486277596,-0.04007928796494219,-0.052125486255214105,-0.009847535542919167,0.0,-0.1048852711171559
2017-10-13,-0.11227881357014931,-0.014206253547466949,-0.07450834770398611,0.039545912323333675,0.0,-0.10103455951314688
2017-10-16,0.009013921389772722,0.02391013012491532,-0.01949807290587694,0.08012898898952142,0.0,-0.002421346470146541
2017-10-17,-0.06181045073224663,0.001325536642339733,-0.011962514764608512,0.04068888059725143,0.0,-0.061528240514874044
2017-10-18,0.011395767482405363,-0.0036793513024025847,-0.014826248076549304,0.025061099454700184,0.0,0.03224588306831005
2017-10-19,-0.04816369595380676,0.009410962915222977,-0.03338172682476193,0.03361292390172966,0.0,-0.04728798260896696
2017-10-20,-0.0758562412269249,0.03293439064273433,0.021531900743743976,0.052234550944681005,0.0,-0.04216488092664934
2017-10-23,-0.101106833898968,0.009831740350725697,0.005874567517738547,0.036889253437174856,0.0,-0.08080064647961305
2017-10-24,0.0046161258828545364,-0.004643480265374019,-0.012584576034588936,0.012075651364263605,0.0,-0.024496653602159385
2017-10-25,-0.006534798402786088,-0.002828899308062403,-0.04502707500809375,0.016073364963018186,0.0,-0.047423399857146886
2017-10-26,0.06876236495013534,-0.03187270600869993,-0.06221454808065511,-0.018302425260706755,0.0,0.027858554113170432
2017-10-27,0.07171285601772805,-0.03712511341708199,-0.04982372157808984,-0.002696507908700653,0.0,0.020388408186354172
2017-10-30,0.1032904785026815,0.0338372472582138,0.037718810505063954,0.08779718469096287,0.0,0.07059250561843074
2017-10-31,-0.03772240064170653,0.02837268190405053,0.03915534741370274,0.06989432928289936,0.0,-0.001291779923802832
2017-11-01,0.022199352052910584,-0.013346249293222139,0.015176991315083765,0.039471802355559804,0.0,0.07426914281609918
2017-11-02,-0.0721842526391716,0.0177731681006061,0.014328592598531864,0.061931507640271825,0.0,-0.03768315289502722
2017-11-03,0.02906375889977525,0.03901562072805512,0.01665427362319734,0.05984287122938742,0.0,0.05544582826222755
2017-11-06,0.010557290150294225,0.04319165060826365,0.056132062605537485,0.06764487662493689,0.0,0.029331570444461053
2017-11-07,0.0540032851709536,0.0220942002318128,0.03439572943811307,0.04548596568528163,0.0,0.09588790916887119
2017-11-08,0.041074345972846774,0.0069629932269701725,-0.008362344465021815,0.02972737419812634,0.0,0.016362314373617976
2017-11-09,0.019727334513480993,-0.004061384475109567,-0.04628642934721561,0.05300139839233926,0.0,-0.02457100766010508
2017-11-10,0.03858733411842487,-0.020565808748840734,-0.06783666300771903,0.03335753368700743,0.0,-0.0057856336152197416
2017-11-13,-0.0514122773736892,-0.0365444418264951,-0.08203405142413275,-0.021089136246004718,0.0,0.029187651037773057
2017-11-14,0.09847077124464093,-0.0042543334413179925,-0.05536158571496394,0.009900820015250401,0.0,0.0796117661390135
2017-11-15,0.04193554287174283,0.029615254748108874,-0.019847904974037628,0.06035181944420205,0.0,0.019381322591098416
2017-11-16,0.0019395393882781636,0.0008201736534397593,-0.04842833025912085,0.05098463138779942,0.0,-0.044973559874243056
2017-11-17,0.059214532365262876,0.055152586917959115,0.07621946035474962,0.11032711966076128,0.0,0.03556277360154737
2017-11-20,0.10253117337553799,0.06605780136073972,0.09489129234793638,0.11033112516716999,0.0,0.038684359792657434
2017-11-21,0.1311839608620687,0.03723335355766417,0.07614096784310287,0.06989396034337154,0.0,0.10745365147563678
2017-11-22,0.08177837532546267,0.02780566111153739,0.010375909813566021,0.06012775556327619,0.0,0.05144361798606162
2017-11-23,0.12927219247157312,0.06692450782526371,0.08197634775615895,0.09665890345458081,0.0,0.07254311276701447
2017-11-24,0.027567401363082368,0.05581895150440211,0.08381769272877743,0.068795236858494,0.0,-0.010224169728923723
2017-11-27,0.040042615027458005,0.08445878633446441,0.08749914310451476,0.09017505446677054,0.0,0.008553319388980685
2017-11-28,-0.017551153536285276,0.07751410334066004,0.10207273439724421,0.1121985426669981,0.0,-0.0357586964779101
2017-11-29,0.015180787504405938,0.047961014873791584,0.0734928773881,0.07317119061095814,0.0,0.0019391846493236851
2017-11-30,0.044486659897573146,0.05234872555231556,0.06566548187790175,0.07387334332542383,0.0,-0.006573205010329571
2017-12-01,-0.00018964119054014968,0.046145481970124254,0.044272817326507174,0.09713444873356192,0.0,-0.05432837840398065
2017-12-04,0.013391559813957078,0.04030292763985699,0.055523878510645275,0.03648358097908088,0.0,-0.07108968561920281
2017-12-05,0.05170307754809742,0.08605613763993208,0.1298831832770809,0.09264479072141969,0.0,0.016479776604480516
2017-12-06,0.09594114564396965,0.09610165497865153,0.13689939653120906,0.10747708416750384,0.0,0.0017715084860123412
2017-12-07,0.07519598797142474,0.0650419356366942,0.11254086619115566,0.030605872516262685,0.0,0.019246452708174842
2017-12-08,0.02314591070649767,0.08382148834177218,0.07795730868227158,0.05560569535839215,0.0,-0.04212797023140327
2017-12-11,0.03739722115162899,0.07013830696622596,0.06490829618995413,0.044271492280418746,0.0,-0.022403590250420484
2017-12-12,0.0351216029362545,0.0607082391328151,0.09042392282285483,0.004618002259852472,0.0,0.002034029948558286
2017-12-13,0.015394770508737589,0.051727078422153086,0.07146539978300182,0.0051721109519109465,0.0,-0.02540158463158819
2017-12-14,-0.01079413364904103,0.018350530802259676,0.0419676546961887,-0.014376547894116219,0.0,-0.07567447844820151
2017-12-15,0.049810559010033395,0.029161399035767185,0.002043416362745365,-0.017074640658315467,0.0,-0.019694112216034926
2017-12-18,0.010190764453802624,0.037195816889841166,0.005326914678049757,-0.02639692157632432,0.0,-0.05087089469720081
2017-12-19,0.04764928680646219,0.028043445236247185,0.018763730772781748,0.019119946242103364,0.0,0.009626005538960238
2017-12-20,-0.02168368335724491,0.03139842610511644,0.051217160512613415,0.01117015220884806,0.0,-0.04492302153589997
2017-12-21,0.09697001000258844,0.044635679520019546,0.02568654382452979,0.035252996362337224,0.0,0.015295196879705368
2017-12-22,-0.020436257905921407,-0.0004321044094163153,0.0011806651115047662,-0.01421780367116069,0.0,-0.10961213161545258
2017-12-25,0.040972608663234614,0.037384983028065054,0.03489670973019237,0.04696926535726346,0.0,-0.04994524573188435
2017-12-26,-0.00414971129103839,0.036878431993478206,0.05346336729957438,0.00030942353733138183,0.0,-0.020913733622918262
2017-12-27,0.12588696958632115,0.02722889377442307,0.052871161287565555,0.006446095038076454,0.0,-0.005204006602799444
2017-12-28,0.11470285124725309,0.022159496707865017,0.022202202383099112,-0.025049264356038072,0.0,-0.012618674604362815
2017-12-29,-0.006108909835259005,0.03538555584237487,0.04762200354160977,-0.02113713434053562,0.0,-0.045898656904852356
2018-01-02,0.06978295420992935,0.024423627625731942,0.03068676190000019,0.009166499973266707,0.0,0.11858522592354281
2018-01-03,0.06890065959956564,0.019595407695289443,0.026923482915626146,0.009935841321162596,0.0,0.07825670432229681
2018-01-04,0.01666001377022933,-0.00799501510777286,0.003986551145115407,-0.06752286201195994,0.0,0.05267939802889361
2018-01-05,-0.009060507799352129,-0.03665852675810989,-0.012428096151130288,-0.08845662478221944,0.0,0.046433672922626665
2018-01-08,0.04737056306613372,-0.03406985288217378,-0.04259735331236948,-0.07255516920192057,0.0,0.05669796881161274
2018-01-09,0.022808569211700297,-0.044213919964875385,-0.051781736337774234,-0.07586821753072093,0.0,-0.041379096391799944
2018-01-10,0.0043702569907922185,-0.012806338625421139,-0.04021441194740463,-0.028817473116033995,0.0,0.002855873696221225
2018-01-11,-0.05554792605135811,-0.025459653629133723,-0.023279181343432712,-0.007044857387856979,0.0,-0.04551406597134894
2018-01-12,-0.030887740577245245,-0.036929331758423084,-0.03072945286247605,-0.006526871956132087,0.0,-0.019917853683072462
2018-01-15,0.01859146011482569,0.04159578511608021,0.07806384493653579,0.06004664645808409,0.0,0.04364954675530453
2018-01-16,0.08404233707836127,0.03609184298619024,0.04582418988983968,0.010739154068279445,0.0,0.09746273604326311
2018-01-17,0.0944416259190054,0.03398748256196567,0.054099467490038335,0.0473328962684576,0.0,0.07964709335643821
2018-01-18,0.08905724255866908,-0.0009235975097989208,0.004577256644760546,0.016863022647449134,0.0,0.08550289619595573
2018-01-19,0.07850416940932198,-0.01447221922651803,-0.02158819409481978,0.01604227737305321,0.0,0.04770567593946087
2018-01-22,0.05661028836379132,0.01827192078143466,0.024164108241742352,0.06374353644756865,0.0,0.04480772235619633
2018-01-23,0.03886600156462342,-0.023912985831149494,-0.0297634977570112,-0.006424391406032847,0.0,0.07182567518828446
2018-01-24,0.0035788677245569087,-0.013021774476671723,0.0007803794095814806,0.05465291460882687,0.0,0.03823674694287586
2018-01-25,0.02701901882571869,-0.04171528945449332,-0.021676401424891575,-0.006180410301267501,0.0,0.01716605009812187
2018-01-26,-0.011695418447364526,-0.04779695975933698,-0.03921619972196395,-0.026438119457443385,0.0,0.04062541791650841
2018-01-29,0.008736014498265032,0.0038419526134458246,0.001300099904190514,0.018055226565305463,0.0,0.039252099644904864
2018-01-30,-0.02736441603716095,-0.027412797238455938,-0.01815158556384678,0.034391481967999814,0.0,0.06343328330735219
2018-01-31,-0.02217711825663246,0.059634654745670305,0.07674918665990772,0.06384550630639999,0.0,0.011482533067392353
2018-02-01,0.008792988147404538,0.10172541909656979,0.1263462206148814,0.07868276750312003,0.0,0.07075496521860263
2018-02-02,0.030023194908246183,0.11731131046482944,0.09856601561636502,0.08092998675845564,0.0,0.048677704267677424
2018-02-05,0.006016271067707831,0.08912119826365865,0.10741845553301915,0.07699342437391392,0.0,0.06879532999703902
2018-02-06,0.08594830014909,0.140560392766136,0.12928498421034335,0.12692104568152004,0.0,0.0783344613209993
2018-02-07,0.08493565347336554,0.11589941161073643,0.11153663219787756,0.12897204221494102,0.0,0.09106907535089795
2018-02-08,0.026704872823324385,0.11620829080788038,0.15356150168384142,0.12271390895980416,0.0,0.06719909547898266
2018-02-09,0.041675310376758055,0.14717677194308093,0.14580409456613821,0.12189307964034846,0.0,0.061320215470811346
2018-02-12,0.0065910339739978716,0.13959962655063501,0.14508850237988744,0.11905007792361355,0.0,0.012280771023875587
2018-02-13,-0.012803829491612576,0.11296218671821474,0.09912197950041587,0.05368061857175585,0.0,0.028556140257975385
2018-02-14,-0.04658911684362102,0.08782807548845009,0.09744886171842343,0.04659584073073708,0.0,-0.04396308533195585
2018-02-22,0.002290353359456886,0.10558549797604065,0.09705971768280644,0.06606093205680877,0.0,-0.0016549633537122216
2018-02-23,-0.03467200677697179,0.06766101939989488,0.05853790907871094,0.02613489107029648,0.0,-0.010929311805971662
2018-02-26,0.06651248934606287,0.08965408264692012,0.08771109639789451,0.06689150550445205,0.0,0.045640529687577515
2018-02-27,0.06477070170685321,0.046929226421943596,0.055217914281191716,0.027272527367098166,0.0,0.054110726184356805
2018-02-28,0.03809448172965535,0.041627272397974896,0.04866024898065008,0.03033548856475047,0.0,0.007058274236131406
2018-03-01,-0.002378829329302097,0.060871687420191625,0.046721228988307884,0.050326383252650875,0.0,-0.029216023760003453
2018-03-02,-0.05692019038805729,0.031006855576409195,0.04562048291857234,0.03460629755080998,0.0,-0.029944753129799703
2018-03-05,-0.0795296228503441,-0.0062881569268691834,0.029466524031070664,0.043276723894818604,0.0,-0.032083777967796066
2018-03-06,0.02393834487328092,0.045243379296331154,0.031666678465343254,0.001101742702652176,0.0,0.05967553038046006
2018-03-07,0.004362419567631164,0.03563674161057455,0.024115727344084136,0.010894968617607824,0.0,0.01852840530654051
2018-03-08,4.006331532971502e-05,0.021950149718426782,0.007661204757380688,-0.010595044593636617,0.0,0.007063838564889784
2018-03-09,-0.038962209663348596,0.04101292043114402,0.06895542736413941,0.058909819467680216,0.0,-0.06418799222048116
2018-03-12,-0.03500353196199599,0.03216811639656673,0.07262187125300204,0.039966269211490206,0.0,-0.02402528197843589
2018-03-13,-0.016946506528645638,0.015156148009947244,0.08348811409239008,0.05106178465283545,0.0,-0.012043090660115205
2018-03-14,-0.06828995798928858,0.02260263231179206,0.0981289893604206,0.05993349306819898,0.0,-0.007684330185939348
2018-03-15,-0.07220886337406335,0.0016995418307400073,0.024214710862985073,0.041590794899095986,0.0,-0.025300651575259427
2018-03-16,-0.048525126141425366,-0.015325100577389679,-0.0023216606816155727,0.07219501673123284,0.0,-0.000778284740683239
2018-03-19,-0.06752692927479023,-0.03184379363140651,-0.021145454101754328,0.07705146474040318,0.0,-0.01562521994549811
2018-03-20,-0.08334131095005172,-0.023853012955638707,-0.039165218781366695,0.07847873023298502,0.0,0.019635334301029445
2018-03-21,0.006445610209284068,-0.01666319592546314,-0.009237937219449764,0.06926632785485529,0.0,0.03544919007494154
2018-03-22,0.03351278982909292,-0.00910746858227345,-0.03866475658186709,0.042325901011139054,0.0,0.057628269005493185
2018-03-23,0.10309557336644132,0.12012498870937585,0.09503786911042458,0.09102371639938489,0.0,0.11136376052280349
2018-03-26,0.019265112451209567,0.12828854332353934,0.10810893030769908,0.10369684610800128,0.0,0.03146572649088039
2018-03-27,0.018310363332641154,0.09303475164661124,0.1038462062637689,0.0826699102462801,0.0,0.02379418330513283
2018-03-28,0.013476280901472543,0.0788973900892489,0.06194187833636307,0.0649170153897564,0.0,0.028467631442260777
2018-03-29,0.029818357271672858,0.05124844533689267,0.03384205563055129,0.030180593988809012,0.0,0.06526285524202924
2018-03-30,-0.08388175613479804,0.05450154825657149,0.04560097127026169,0.024999514882490654,0.0,-0.036650149164694855
2018-04-02,-0.04034567265019981,0.009974132473403252,0.031856879604877014,-0.016725679056171675,0.0,0.03147131615287139
2018-04-03,-0.08224826614298299,0.03178194638640133,0.0542574512189417,0.02660028805762639,0.0,0.016455124533636796
2018-04-04,-0.10817756309055158,0.03198631799875735,0.03321107321672569,0.03770553130845758,0.0,0.008053022669773632
2018-04-09,-0.12522278007341392,0.013250910650379933,-0.011240495186029584,0.03780509408186,0.0,0.004611559855404634
2018-04-10,-0.07021686639487333,-0.009893715586339372,-0.04255069010223586,0.027125424329351375,0.0,0.058173984253829164
2018-04-11,-0.10814532090952544,-0.028202720768502467,-0.012677468943200527,-0.006541493124975404,0.0,0.033161895111907855
2018-04-12,-0.0997858661733686,-0.027674544685789327,-0.012589115206776986,-0.014746330453017181,0.0,0.017063131867348477
2018-04-13,-0.08124369839377255,-0.017421821363271462,-0.05213104821827335,-0.017963107951684845,0.0,-0.013972352066331718
2018-04-16,-0.0555398612678668,-0.024075682427540157,-0.05957468827693499,0.003339982103343982,0.0,0.044487001813517744
2018-04-17,-0.06613308570277292,0.044310463392910476,0.06708099147122114,0.05203139739766767,0.0,0.056973403373424804
2018-04-18,-0.058428042038912865,0.04756775490878121,0.09491407819364958,0.0773737106455956,0.0,0.04591714750974583
2018-04-19,-0.04517416223868348,0.02031987042580609,0.027211205895533937,0.0023945323712469824,0.0,0.004329228602021279
2018-04-20,-0.05658058049638326,0.047870482169934975,0.05730985285264209,0.04147147507094001,0.0,0.02271943760180509
2018-04-23,-0.1195447650857116,0.0477319275990138,0.06440819141142133,0.05160445427122359,0.0,0.008177870069523833
2018-04-24,-0.028624641931919104,0.06594471152555523,0.10112831005731354,0.07854494874669565,0.0,0.05275885702918535
2018-04-25,-0.10232175881081727,0.0153942530130049,0.04773391856729761,0.043180450516739466,0.0,0.00252535843641747
2018-04-26,-0.04127846398364757,0.054008823329909486,0.07235018850057186,0.03653783238900598,0.0,0.018210299664475568
2018-04-27,-0.09904361387172003,0.039649664837750995,0.01615627617515348,0.03719311145607344,0.0,-0.006189550365705826
2018-05-02,-0.09691928458217314,0.017509458055283665,0.03152209560724528,-0.02453938782997722,0.0,0.04237742104876955
2018-05-03,-0.060873929650259576,0.04182287759399759,0.0576145697411986,0.03467317896446204,0.0,0.04179138432113831
2018-05-04,-0.08136484169442987,-0.002523574172185483,0.009570295457441133,-0.032540728738189154,0.0,-0.007030490259297444
2018-05-07,-0.027984923726625994,0.024346131551360246,0.065619450535894,0.027807580627365186,0.0,0.018883285292292818
2018-05-08,-0.030054584698532984,-0.022873878960024532,0.019812357796638855,-0.037638522209698905,0.0,0.039419629942838055
2018-05-09,-0.084039360408213,-0.032266899704836975,-0.020045555752863684,-0.06608223219651428,0.0,-0.02608542460741525
2018-05-10,-0.07025473089248893,-0.03719771222449864,0.0015291569920296445,-0.026386681589577868,0.0,-0.022908044738842732
2018-05-11,-0.054629601423056,-1.3001812848998166e-05,0.03805092774551882,-0.00842935736773769,0.0,-0.02572835461788935
2018-05-14,-0.03417105176085905,-0.005666326922168433,0.017106721558515434,-0.027701497454449817,0.0,-0.012045508446851535
2018-05-15,-0.07416080563295938,0.0037756624674979535,0.045168302146828,-0.015333518923358656,0.0,-0.008666753554711906
2018-05-16,-0.06596931920392497,-0.024224840996239345,-0.0068057892369145405,-0.03610098818113648,0.0,0.005257627455151348
2018-05-17,-0.07460179876526579,-0.011074449063469825,-0.002857843812138597,-0.018195568278306852,0.0,-0.02800625354641033
2018-05-18,-0.04560895711459716,-0.026487200015075926,-0.01011596235101991,-0.024695722752960503,0.0,0.00911980430030021
2018-05-21,-0.0711592746994325,-0.011197350313725027,0.04224763695622203,-0.011726180516583834,0.0,0.022267082682985655
2018-05-22,-0.07793930708607755,-0.02296932729638122,-0.015539547280803302,-0.020429503048173342,0.0,0.01975840635938142
2018-05-23,-0.03192172828987546,0.011312050235449305,0.03516066015713975,-0.03170786372917457,0.0,0.057216873882868995
2018-05-24,-0.07391564598240487,0.018513940139953052,0.0019234320343591083,-0.06549100963105435,0.0,0.029029980673193897
2018-05-25,-0.09664434241317897,0.05154830061948168,0.014525596584831331,-0.03921139912246824,0.0,-0.01599842251798187
2018-05-28,-0.0921754693779735,0.04180162493450389,-0.010417495193656034,-0.030224377383788383,0.0,-0.02934880194082681
2018-05-29,-0.05507234530338885,0.04953632955754052,-0.003502520712184644,-0.005191536283072221,0.0,-0.018977604132481903
2018-05-30,0.0008881332406396255,0.10047981240242526,0.08460827340064914,0.030397020822304388,0.0,0.03480200020992915
2018-05-31,0.012574136895855896,0.09297751761639936,0.1086986311116504,0.024483037234644435,0.0,0.03525436134273927
2018-06-01,-0.047206171590714475,0.09703265778613207,0.08151465170867485,0.03674804356065867,0.0,0.005522471452986717
2018-06-04,-0.07172571033061527,0.06999144595971009,0.06701691613708786,0.01298502603890634,0.0,-0.03334275727355437
2018-06-05,-0.07376927762878076,0.08934919602214222,0.09432655814238601,0.045731905052458666,0.0,-0.0037987566989719033
2018-06-06,-0.12099818874925526,0.05256986385502548,0.026797996970177446,0.005006840184290257,0.0,-0.04748990759346672
2018-06-07,-0.1122609997016269,0.06354025337541745,0.05277585821732539,0.001949209374099912,0.0,-0.019747278030504942
2018-06-08,-0.053185065795202525,0.093829139318298,0.07298031930473468,0.020542713935901406,0.0,-0.030339114109488887
2018-06-11,-0.10227208201703551,0.08318128293770101,0.048880843251109224,0.044097555274710966,0.0,-0.037468215966932
2018-06-12,-0.05751511967469461,0.09385340216551398,0.07808749664643078,0.010932734762061972,0.0,-0.02282906701032803
2018-06-13,-0.09026301902012529,0.09774097399934481,0.07803002325650653,0.02616269026089298,0.0,-0.03874881735884858
2018-06-14,-0.09103066470622613,0.08932338232227731,0.050318044426285714,0.020409712613967554,0.0,-0.006183116541262334
2018-06-15,-0.07403139255801558,0.11492064701296761,0.08696656404562192,0.05426471539893049,0.0,-0.011104220557772996
2018-06-19,0.007500029898856016,0.1536383412597452,0.1451436355857416,0.06129364861191369,0.0,0.04716217575811974
2018-06-20,-0.03525345437817783,0.14129919105167996,0.14472891602463386,0.04383131192814546,0.0,0.04986793059314588
2018-06-21,-0.023421109252626863,0.13923072344217843,0.13053360098012043,0.06843537389178922,0.0,0.045566018802813274
2018-06-22,-0.0779895091068068,0.14527165853316557,0.1404448710501224,0.08390636054803285,0.0,0.010182369745373555
2018-06-25,-0.07269579662283975,0.11227228741144253,0.09417378713225892,0.044891869656865535,0.0,0.029759754234576438
2018-06-26,-0.08645171121516498,0.11377570805743019,0.09111037297015216,0.059751783518977,0.0,0.02076514690686869
